iter	Logloss
371	0.0007924996933
372	0.0007886265891
373	0.000786860643
374	0.0007840621838
375	0.0007808587512
376	0.0007777605778
377	0.0007744636519
378	0.0007723655825
379	0.0007692836137
380	0.0007662908405
381	0.0007632967287
382	0.0007601554371
383	0.0007583666637
384	0.000755512193
385	0.0007535524261
386	0.0007508018761
387	0.0007484026834
388	0.0007457772609
389	0.0007440264625
390	0.0007423227279
391	0.0007402123993
392	0.000740205988
393	0.0007365593955
394	0.0007344675261
395	0.00073105125
396	0.00073105125
397	0.0007285211526
398	0.0007265167174
399	0.0007264926924
400	0.0007237405924
401	0.0007237441151
402	0.0007201299318
403	0.0007172181815
404	0.0007156256243
405	0.0007127733377
406	0.0007095684256
407	0.0007064470022
408	0.0007036905339
409	0.0007001561758
410	0.0006983852274
411	0.0006983724046
412	0.0006983678955
413	0.0006967829474
414	0.0006967520178
415	0.000694126243
416	0.0006919754031
417	0.0006894994853
418	0.0006880326192
419	0.0006858723383
420	0.0006845421543
421	0.0006822355391
422	0.0006822307482
423	0.0006801402879
424	0.0006781570596
425	0.0006757370124
426	0.0006757295442
427	0.000672521532
428	0.0006702356305
429	0.0006674932532
430	0.0006674862077
431	0.0006674948032
432	0.0006650107127
433	0.0006636810923
434	0.0006636719332
435	0.00066122462
436	0.0006612287064
437	0.0006612133473
438	0.0006596061355
439	0.0006574528296
440	0.0006574540274
441	0.0006574540274
442	0.0006555063787
443	0.0006527854196
444	0.0006525393919
445	0.0006525399555
446	0.0006514291673
447	0.0006514383264
448	0.000647903616
449	0.0006478934705
450	0.0006462699133
451	0.0006447907881
452	0.000644790929
453	0.0006447823335
454	0.0006427788847
455	0.0006427343574
456	0.0006427376687
457	0.000641182523
458	0.0006412077457
459	0.0006411951344
460	0.0006394267223
461	0.0006371247571
462	0.0006371139775
463	0.0006371139071
464	0.0006342969888
465	0.0006316042116
466	0.000631589557
467	0.0006315712388
468	0.0006315842024
469	0.0006295225581
470	0.0006291130756
471	0.000627591889
472	0.0006275902685
473	0.000625856802
474	0.0006258391883
475	0.0006237440075
476	0.0006223416779
477	0.0006213154353
478	0.0006197421827
479	0.0006197337281
480	0.0006197404918
481	0.0006197357009
482	0.0006197396463
483	0.00061974951
484	0.0006197074485
485	0.0006197144236
486	0.0006174839698
487	0.0006174802357
488	0.0006174745994
489	0.0006165101455
490	0.0006165133864
491	0.0006165102864
492	0.0006153166435
493	0.0006153198844
494	0.0006152845162
495	0.0006152945912
496	0.0006139489071
497	0.0006124032023
498	0.0006123824886
499	0.0006123847432
500	0.0006123826295
501	0.0006109376044
502	0.0006109361953
503	0.0006109425362
504	0.000609340679
505	0.0006073630166
506	0.0006056031296
507	0.0006055938296
508	0.0006055917864
509	0.0006055735386
510	0.0006055660704
511	0.0006055638863
512	0.0006034710306
513	0.0006034835011
514	0.0006034699738
515	0.0006034783579
516	0.0006034711715
517	0.0006034718056
518	0.0006034688465
519	0.0006034689874
520	0.0006034608147
521	0.0006027956522
522	0.0006027956522
523	0.0006027886772
524	0.0006027807862
525	0.0006027865635
526	0.0006027841681
527	0.0006027697953
528	0.0006027854363
529	0.0006027841681
530	0.0006027659203
531	0.0006027592271
532	0.0006027635953
533	0.0006027727544
534	0.000602765709
535	0.0006022238421
536	0.0006022010853
537	0.0006022194739
538	0.0006015769979
539	0.0006015798161
540	0.0006015787592
541	0.0005997530676
542	0.0005980343261
543	0.0005980296056
544	0.0005980208692
545	0.0005980370033
546	0.0005980231238
547	0.000598028267
548	0.0005965085599
549	0.0005965108849
550	0.0005964950326
551	0.0005948221571
552	0.0005948156048
553	0.0005948112366
554	0.0005948046843
555	0.0005947696684
556	0.0005947724161
557	0.0005947653706
558	0.0005947664274
559	0.0005922385141
560	0.0005922313278
561	0.0005922100505
562	0.0005914292014
563	0.0005914257491
564	0.000589629895
565	0.0005896320087
566	0.0005896165791
567	0.0005886964764
568	0.0005886828787
569	0.0005886884094
570	0.0005886965469
571	0.0005886731559
572	0.0005886743537
573	0.0005886791446
574	0.0005882506393
575	0.0005882743473
576	0.0005882799132
577	0.0005882493007
578	0.0005882662802
579	0.0005882497234
580	0.0005882511325
581	0.0005861051187
582	0.0005861027937
583	0.0005855870656
584	0.0005855974928
585	0.0005855929837
586	0.0005856049963
587	0.0005855831553
588	0.0005855731508
589	0.0005855636041
590	0.0005855665985
591	0.0005855741371
592	0.0005855777655
593	0.0005855669155
594	0.0005855785758
595	0.0005855707553
596	0.0005855581087
597	0.0005855624064
598	0.0005855584962
599	0.0005855359507
600	0.0005855331325
601	0.0005855331325
602	0.0005855408121
603	0.0005855265802
604	0.0005855232336
605	0.0005855277427
606	0.0005855302086
607	0.000585526087
608	0.0005855283064
609	0.0005855164348
610	0.0005855184075
611	0.0005855196404
612	0.0005841043472
613	0.000582844653
614	0.0005828145689
615	0.0005828429269
616	0.0005828101655
617	0.0005828033314
618	0.0005828033314
619	0.0005828033314
620	0.0005827981177
621	0.0005828061848
622	0.0005827994211
623	0.0005828071359
624	0.0005828029086
625	0.0005807167108
626	0.0005806984631
627	0.0005807023029
628	0.0005806922631
629	0.0005805381083
630	0.0005789628477
631	0.0005789619318
632	0.0005789414647
633	0.0005789027146
634	0.0005773233325
635	0.0005773300961
636	0.0005773267143
637	0.0005773208313
638	0.0005773241427
639	0.0005773289688
640	0.0005773080438
641	0.0005773029006
642	0.0005753787838
643	0.0005753802633
644	0.0005753735349
645	0.0005734773181
646	0.0005734901056
647	0.0005734764022
648	0.0005734764022
649	0.0005734764022
650	0.0005734621351
651	0.0005734781988
652	0.0005734780579
653	0.0005734758033
654	0.0005734767545
655	0.0005734688283
656	0.0005728070829
657	0.000572805392
658	0.0005728112749
659	0.0005728121556
660	0.0005727960567
661	0.0005727789363
662	0.0005727734056
663	0.0005727835158
664	0.0005727849249
665	0.000572766959
666	0.0005727721726
667	0.0005727583635
668	0.0005727545942
669	0.0005727245453
670	0.0005727289487
671	0.0005727318373
672	0.0005727174293
673	0.0005727243339
674	0.0005727243339
675	0.0005727220793
676	0.0005727188737
677	0.0005727254612
678	0.0005727135543
679	0.000572724193
680	0.0005727098907
681	0.0005712864247
682	0.0005712877633
683	0.0005712849451
684	0.0005712747997
685	0.0005712780758
686	0.0005712678951
687	0.0005712732144
688	0.0005712731792
689	0.000571263703
690	0.0005712638792
691	0.0005712631394
692	0.0005712631746
693	0.0005712663803
694	0.0005712529587
695	0.0005712542974
696	0.0005712613428
697	0.0005712586655
698	0.000571244786
699	0.0005712415451
700	0.0005712464064
701	0.0005712366132
702	0.0005712237905
703	0.0005712237905
704	0.0005712237905
705	0.0005712175905
706	0.0005712175905
707	0.000571225728
708	0.0005712266439
709	0.0005712313291
710	0.0005712296382
711	0.0005712303075
712	0.0005712217473
713	0.0005712299905
714	0.0005710284197
715	0.0005710208811
716	0.0005710208811
717	0.000571016689
718	0.000571016689
719	0.0005710113697
720	0.0005710146458
721	0.0005710114401
722	0.0005710266583
723	0.0005710115106
724	0.0005710087629
725	0.0005710085515
726	0.000570989881
727	0.000570989881
728	0.0005709973844
729	0.0005709986878
730	0.0005709986878
731	0.0005709966446
732	0.0005710026333
733	0.0005709997094
734	0.0005709983003
735	0.0005709869219
736	0.0005709991106
737	0.0005709820605
738	0.0005709836458
739	0.0005709829764
740	0.0005709815321
741	0.0005709742401
742	0.0005709830821
743	0.0005709830821
744	0.0005709830821
745	0.0005709644469
746	0.0005709693787
747	0.0005709756844
748	0.0005709589514
749	0.0005709611707
750	0.0005709692378
751	0.0005709700832
752	0.000570964623
753	0.0005709671946
754	0.0005709563798
755	0.0005709705412
756	0.0005709573662
757	0.0005708131807
758	0.0005708244535
759	0.0005708251932
760	0.0005708237841
761	0.0005708282932
762	0.0005708229387
763	0.0005708285398
764	0.0005708097637
765	0.0005708125114
766	0.0005708092352
767	0.0005708174784
768	0.0005708045852
769	0.0005708018727
770	0.0005708086364
771	0.0005707926432
772	0.0005707927136
773	0.0005707927136
774	0.0005707996534
775	0.000570799442
776	0.000570796342
777	0.000570796342
778	0.0005707853511
779	0.0005707957784
780	0.0005707690761
781	0.0005707871829
782	0.0005707762977
783	0.0005707907057
784	0.0005707770375
785	0.0005707777772
786	0.0005707676318
787	0.0005707734795
788	0.0005707726693
789	0.0005707748534
790	0.0005707748534
791	0.0005707737261
792	0.0005707683715
793	0.0005707812647
794	0.0005707812647
795	0.0005707655181
796	0.0005707629465
797	0.0005707595647
798	0.0005707457908
799	0.0005707456147
800	0.0005707539636
801	0.0005707367022
802	0.0005707268385
803	0.0005707423033
804	0.0005707354692
805	0.0005707235976
806	0.0005707197226
807	0.0005707197226
808	0.0005707358919
809	0.0005707343419
810	0.0005707343419
811	0.0005707175737
812	0.000570731101
813	0.0005707207794
814	0.0005707237737
815	0.0005707079919
816	0.0005707153896
817	0.0005707127828
818	0.000570716059
819	0.0005707139805
820	0.0005707139805
821	0.0005707139805
822	0.0005707089783
823	0.000570706301
824	0.000570701968
825	0.0005707113385
826	0.0005706961203
827	0.0005706961203
828	0.0005706919987
829	0.0005706866441
830	0.0005706866441
831	0.000570701651
832	0.0005706831214
833	0.0005706769214
834	0.0005706895328
835	0.0005706895328
836	0.0005706879828
837	0.0005706693475
838	0.0005706636055
839	0.0005706698759
840	0.0005706715316
841	0.0005706671282
842	0.000570669418
843	0.0005706597305
844	0.0005706609282
845	0.0005706543054
846	0.000570645252
847	0.0005706389463
848	0.0005706658952
849	0.0005706546225
850	0.0005706518748
851	0.0005706501838
852	0.0005706501838
853	0.0005706373963
854	0.0005706353531
855	0.0005706448997
856	0.0005706384531
857	0.0005706259827
858	0.0005706353531
859	0.0005706353531
860	0.0005706204167
861	0.0005706233758
862	0.0005706233758
863	0.0005706214736
864	0.0005706144633
865	0.000570615027
866	0.0005706107997
867	0.0005706109758
868	0.0005706020985
869	0.0005706115042
870	0.0005706103417
871	0.0005705951235
872	0.0005705963565
873	0.0005705983997
874	0.0005705961099
875	0.0005705875849
876	0.0005705877962
877	0.0005705765235
878	0.0005705925167
879	0.0005705927985
880	0.0005706018167
881	0.0005705955815
882	0.0005705817371
883	0.0005705764883
884	0.0005705919883
885	0.0005705797644
886	0.0005705632076
887	0.0005705834633
888	0.0005705726485
889	0.0005705895576
890	0.0005705737758
891	0.0005705573246
892	0.0005705672235
893	0.0005705624326
894	0.0005705770871
895	0.0005705652507
896	0.0005705656382
897	0.0005705637007
898	0.0005705571132
899	0.0005705618337
900	0.0005705338984
901	0.0005705306575
902	0.0005705355541
903	0.0005705189973
904	0.000570526395
905	0.0005705148757
906	0.0005705065268
907	0.0005704959234
908	0.0005704926824
909	0.0005705105075
910	0.0005704947609
911	0.0005705167779
912	0.0005704970154
913	0.0005704859893
914	0.0005704771472
915	0.0005704685517
916	0.0005704787676
917	0.0005704648529
918	0.0005704707006
919	0.0005704726733
920	0.000570459146
921	0.0005704561165
922	0.000570464254
923	0.0005704474153
924	0.0005704378687
925	0.0005704446324
926	0.0005704432233
927	0.0005704439983
928	0.0005704182119
929	0.0005704336767
930	0.0005704373755
931	0.0005704374108
932	0.0005704381505
933	0.0005704270539
934	0.0005704084539
935	0.0005704026414
936	0.0005704012323
937	0.0005704075028
938	0.0005704013027
939	0.0005704028528
940	0.0005703863664
941	0.0005703867539
942	0.0005703713947
943	0.0005703676254
944	0.0005703748822
945	0.0005703711129
946	0.0005703544856
947	0.0005703610379
948	0.0005703597345
949	0.000570360439
950	0.0005703493424
951	0.0005703497299
952	0.0005703634686
953	0.0005703354981
954	0.0005703352515
955	0.0005703357799
956	0.0005703326095
957	0.0005703335958
958	0.0005703242253
959	0.0005703342299
960	0.0005703182719
961	0.000570322781
962	0.0005703184481
963	0.0005703106276
964	0.0005703146435
965	0.0005703004821
966	0.0005702859332
967	0.0005703033708
968	0.0005703017503
969	0.000570284348
970	0.0005702787116
971	0.0005702816707
972	0.0005702720184
973	0.0005702646912
974	0.000570272723
975	0.0005702746957
976	0.0005702631059
977	0.0005702644798
978	0.0005702589843
979	0.0005702421457
980	0.0005702562718
981	0.0005702290059
982	0.0005702320354
983	0.0005702116388
984	0.0005702188956
985	0.000570225624
986	0.0005702326695
987	0.0005702228763
988	0.0005702216434
989	0.0005702224184
990	0.0005702367207
991	0.0005702074115
992	0.0005702089615
993	0.0005702131888
994	0.0005702019865
995	0.0005702049456
996	0.000570198182
997	0.0005701979001
998	0.0005702067422
999	0.0005702082922
005563210773
